y_socm_A1_par_p_y:z,y_socm_A1_par_p_y:x,y_socm_A1_par_p_z:x,y_socm_A1_par_d_xy:yz,y_socm_A1_par_d_xy:xz,y_socm_A1_par_d_xy:x2-y2,y_socm_A1_par_d_yz:z2-r2,y_socm_A1_par_d_yz:xz,y_socm_A1_par_d_yz:x2-y2,y_socm_A1_par_d_z2-r2:xz,y_socm_A1_par_d_xz:x2-y2,y_socm_A1_perp_p_y:z,y_socm_A1_perp_p_y:x,y_socm_A1_perp_p_z:x,y_socm_A1_perp_d_xy:yz,y_socm_A1_perp_d_xy:xz,y_socm_A1_perp_d_xy:x2-y2,y_socm_A1_perp_d_yz:z2-r2,y_socm_A1_perp_d_yz:xz,y_socm_A1_perp_d_yz:x2-y2,y_socm_A1_perp_d_z2-r2:xz,y_socm_A1_perp_d_xz:x2-y2,y_socm_A2_par_p_y:z,y_socm_A2_par_p_y:x,y_socm_A2_par_p_z:x,y_socm_A2_par_d_xy:yz,y_socm_A2_par_d_xy:xz,y_socm_A2_par_d_xy:x2-y2,y_socm_A2_par_d_yz:z2-r2,y_socm_A2_par_d_yz:xz,y_socm_A2_par_d_yz:x2-y2,y_socm_A2_par_d_z2-r2:xz,y_socm_A2_par_d_xz:x2-y2,y_socm_A2_perp_p_y:z,y_socm_A2_perp_p_y:x,y_socm_A2_perp_p_z:x,y_socm_A2_perp_d_xy:yz,y_socm_A2_perp_d_xy:xz,y_socm_A2_perp_d_xy:x2-y2,y_socm_A2_perp_d_yz:z2-r2,y_socm_A2_perp_d_yz:xz,y_socm_A2_perp_d_yz:x2-y2,y_socm_A2_perp_d_z2-r2:xz,y_socm_A2_perp_d_xz:x2-y2
-0.0022006,-0.0005457,-0.0017987,-0.0009558,-0.0011693,-0.0069643,9e-07,-0.0075232,-0.0017936,0.0004369,-0.0025146,-0.0021378,-0.0004282,-0.0021361,-0.0016218,-0.0015881,-0.0091532,0.0018844,-0.0016846,-0.0015987,0.0019549,-0.0015423,-0.0048995,-0.0032597,-0.0048994,-0.0448207,-0.0342815,-0.1606219,-0.0839347,-0.0445625,-0.0381987,-0.1209552,-0.0332604,-0.0048781,-0.0026652,-0.0048857,-0.0262477,-0.0268725,-0.2476555,-0.1004451,-0.0199778,-0.0263606,-0.1018509,-0.0264217
-0.0254938,-0.0114502,-0.0230342,-0.0165546,-0.021208,-0.0708044,-0.0539448,-0.0281348,-0.0191777,-0.0537841,-0.0138609,-0.024885,-0.0106495,-0.0229653,-0.016217,-0.0150873,-0.0695207,-0.0479016,-0.0205345,-0.0137637,-0.0560166,-0.0100518,-0.0078101,-0.0058927,-0.0076542,-0.0236313,-0.0185128,-0.1157574,-0.0537999,-0.0355635,-0.0232179,-0.0685858,-0.0232999,-0.0069174,-0.0050565,-0.0069397,-0.0219927,-0.0335428,-0.1319372,-0.0676474,-0.0226202,-0.0286402,-0.0777475,-0.0278079
-0.0033254,-0.0011924,-0.0025024,-0.0022456,-0.0002078,-0.0063214,0.0037803,-0.0081384,-0.0015167,-0.0025272,-0.0029544,-0.0032377,-0.0011979,-0.0026503,-0.0021153,-0.0008851,-0.0085607,0.0030467,-0.000615,-0.0016056,0.004783,-0.0007625,-0.007568,-0.0051357,-0.0066066,-0.0251935,-0.040816,-0.155047,-0.1062846,-0.0500648,-0.0396839,-0.0879857,-0.0331474,-0.0072451,-0.0038514,-0.0068362,-0.034118,-0.0401165,-0.1867462,-0.0999952,-0.0384577,-0.0290217,-0.0998462,-0.0276554
-0.0020118,-0.0007548,-0.0016013,-0.001692,-0.0002826,-0.0078751,0.0011453,-0.0073942,-0.0011057,0.0008947,-0.0028335,-0.0019265,-0.0009352,-0.0018945,-0.0019533,-0.0008298,-0.0080564,1.01e-05,-0.0020917,-0.0012145,0.0017358,-0.0018114,-0.0064605,-0.0044273,-0.006083,-0.0368818,-0.0260933,-0.1582387,-0.105857,-0.0432074,-0.0398627,-0.1068482,-0.0425554,-0.0062598,-0.0036633,-0.0062549,-0.0209329,-0.0274278,-0.2237858,-0.0926119,-0.0500573,-0.0347599,-0.0952241,-0.0288399
-0.0223216,-0.0102653,-0.023084,-0.0245192,-0.0156068,-0.0619699,-0.0468586,-0.0365029,-0.0141085,-0.0542563,-0.0223901,-0.0219114,-0.009691,-0.0231021,-0.015035,-0.0152574,-0.058395,-0.0517151,-0.0270414,-0.0152946,-0.0536382,-0.0147664,-0.0072305,-0.0067134,-0.0072705,-0.0139231,-0.0282601,-0.1211947,-0.054961,-0.0382287,-0.0291913,-0.0538821,-0.0225907,-0.0063388,-0.0058168,-0.0057484,-0.0319118,-0.0371029,-0.141733,-0.0565392,-0.0247418,-0.032209,-0.058006,-0.0367486
-0.0018131,-0.0004521,-0.0014285,-0.0009574,-0.0012119,-0.006947,0.0001353,-0.0077324,-0.0020505,0.0010144,-0.0026769,-0.0017529,-0.0003416,-0.0017642,-0.0016868,-0.0016622,-0.0093156,0.0022374,-0.0019157,-0.0016843,0.0021588,-0.0016232,-0.0047651,-0.0030387,-0.004769,-0.0466293,-0.0338444,-0.159631,-0.0848599,-0.0444879,-0.0376194,-0.1250589,-0.0340747,-0.0047585,-0.0024901,-0.0047616,-0.0265291,-0.0267258,-0.2471207,-0.1025465,-0.0209714,-0.0264207,-0.1028344,-0.026546
-0.0017912,-0.0008009,-0.0014025,-0.0008182,-0.0021909,-0.0068178,-0.0086442,-0.005311,-0.0021026,-0.0002652,-0.0010845,-0.00123,-0.0003261,-0.0013375,-0.0007676,-0.000879,-0.0059341,-0.0006211,-0.0011834,-0.0006476,-0.0008548,-0.0007147,-0.0058919,-0.0040719,-0.0062631,-0.0288267,-0.01934,-0.1115369,-0.0429319,-0.0330948,-0.0271705,-0.082468,-0.0275788,-0.0061202,-0.003631,-0.006147,-0.0262101,-0.0275278,-0.1454062,-0.0833137,-0.0120032,-0.0263123,-0.084294,-0.0257965
-0.0021764,-0.0007158,-0.0015809,-0.0017973,-0.0010909,-0.0074413,0.0052919,-0.0095345,-0.0020192,0.0005535,-0.0025851,-0.0021219,-0.0008242,-0.0018648,-0.0012964,-0.0012953,-0.0084847,0.0040403,-0.0031412,-0.0017187,0.0001462,-0.0020292,-0.0065447,-0.0045221,-0.0060891,-0.0396663,-0.0321714,-0.1535446,-0.1057051,-0.0431195,-0.0362597,-0.1100311,-0.0389935,-0.0064798,-0.0036527,-0.0063776,-0.0175769,-0.0208837,-0.2247737,-0.1030331,-0.0401511,-0.0334728,-0.1025539,-0.028611
-0.0015937,-0.0007219,-0.0018179,-0.0034888,-0.0011527,-0.0068436,0.0002741,-0.0052954,-0.0001711,-0.0084195,-0.0019757,-0.0015078,-0.0005575,-0.0018503,-0.0007717,-0.0003594,-0.0060534,0.0004732,-0.0028747,-0.0006843,-0.0010063,-0.0003525,-0.0062703,-0.0042604,-0.0057604,-0.0075563,-0.0282085,-0.1180089,-0.0744739,-0.0315155,-0.0360421,-0.0518714,-0.0353588,-0.0061657,-0.0040088,-0.0057316,-0.031006,-0.0358365,-0.1294816,-0.0803608,-0.019013,-0.030542,-0.0767478,-0.0362579
-0.0176402,-0.010118,-0.0173602,-0.0234578,-0.0148765,-0.0665438,-0.0405901,-0.0416553,-0.0152844,-0.0496694,-0.0239899,-0.0172023,-0.0096272,-0.0172601,-0.0150164,-0.0143423,-0.0612361,-0.0471579,-0.0269193,-0.0163891,-0.0476739,-0.0190953,-0.0090252,-0.0087323,-0.0094164,-0.0183069,-0.0287388,-0.1212911,-0.0577335,-0.0402214,-0.0298623,-0.0544818,-0.0177455,-0.007755,-0.006958,-0.00795,-0.0312984,-0.0284355,-0.1520273,-0.0600429,-0.0220178,-0.0316493,-0.0578402,-0.0276558
-0.0244517,-0.0084975,-0.024648,-0.0210217,-0.0216976,-0.0614363,-0.0460372,-0.054057,-0.0223238,-0.0458706,-0.0282435,-0.0232363,-0.009007,-0.0247689,-0.0219705,-0.0218318,-0.0708979,-0.050633,-0.0409704,-0.0190456,-0.0559312,-0.0229302,-0.0061728,-0.0053517,-0.0062329,-0.035005,-0.0305785,-0.1578474,-0.0642967,-0.0614801,-0.0361828,-0.0892975,-0.0322236,-0.0064333,-0.0043981,-0.0060402,-0.0247914,-0.028179,-0.2236354,-0.0748654,-0.0514744,-0.0244622,-0.0643043,-0.0190795
-0.0283998,-0.0111336,-0.0287911,-0.0178365,-0.017518,-0.0689274,-0.0493266,-0.0427006,-0.020393,-0.050602,-0.0245754,-0.0282513,-0.0113175,-0.0292835,-0.0136464,-0.0193166,-0.0791201,-0.0501809,-0.0296682,-0.0187455,-0.0590039,-0.0145644,-0.0060984,-0.0054308,-0.0063901,-0.0332371,-0.0329752,-0.1637973,-0.0613809,-0.0554217,-0.0339753,-0.0902806,-0.0286207,-0.005983,-0.0044391,-0.0063473,-0.0212135,-0.0305209,-0.2237965,-0.0692638,-0.0371969,-0.0268798,-0.0888502,-0.021055
-0.0021151,-0.0010187,-0.0018577,-0.0008545,-0.0024702,-0.0070037,-0.0085971,-0.0057969,-0.0024141,0.001538,-0.0006013,-0.0012939,-0.0005881,-0.0017356,-0.0006623,6.65e-05,-0.0065706,0.0012477,-0.002531,-0.0006507,0.0002971,-1.82e-05,-0.0069865,-0.0052089,-0.0075197,-0.0299765,-0.0199842,-0.1180056,-0.0394862,-0.0345268,-0.0187865,-0.0768158,-0.0300621,-0.0072356,-0.0047778,-0.0071209,-0.029589,-0.0358024,-0.1338383,-0.081375,-0.0172483,-0.0294328,-0.0776262,-0.0359633
-0.0229166,-0.0102862,-0.0233287,-0.0154229,-0.0275899,-0.0747599,-0.0436448,-0.0390801,-0.019124,-0.0567763,-0.0124296,-0.0232565,-0.0100807,-0.0226522,-0.0099057,-0.0200655,-0.0827903,-0.05174,-0.0251101,-0.0191667,-0.0691996,-0.0113823,-0.007162,-0.0058893,-0.0070866,-0.0264159,-0.0294379,-0.1668798,-0.0805677,-0.0478733,-0.0308656,-0.0852287,-0.0294135,-0.0067693,-0.0047367,-0.0072002,-0.0181209,-0.0282777,-0.2254038,-0.0630698,-0.0369416,-0.024428,-0.0974533,-0.0161643
-0.0270383,-0.0102676,-0.0256313,-0.0138037,-0.0203889,-0.0684217,-0.0607637,-0.0436875,-0.0280323,-0.0582946,-0.0168793,-0.0266173,-0.0092063,-0.0241316,-0.0129971,-0.0186595,-0.081744,-0.0593864,-0.0201625,-0.0184556,-0.0682706,-0.0121311,-0.0069017,-0.005549,-0.0074941,-0.0234612,-0.0344942,-0.1503625,-0.0605012,-0.0475416,-0.0318654,-0.0864925,-0.0309893,-0.0067684,-0.0043492,-0.0080732,-0.0135541,-0.0232836,-0.2091334,-0.0606668,-0.0416924,-0.0255279,-0.0969763,-0.020247
-0.0016789,-0.0007663,-0.0018433,-0.0015417,-0.0001755,-0.0065639,-0.0040857,-0.0046544,-0.0021108,-0.0038314,-0.0026287,-0.0015871,-0.0005824,-0.0018971,-0.000799,-0.0005377,-0.0059658,-0.0001471,-0.0024854,-0.0008725,-0.0013628,-0.000542,-0.0056738,-0.0036589,-0.0055167,-0.0317371,-0.0476048,-0.1159845,-0.0629854,-0.0313972,-0.0181284,-0.0664937,-0.0144461,-0.0057166,-0.0034724,-0.0054411,-0.0297334,-0.0333114,-0.1353031,-0.0808353,-0.0187711,-0.0296209,-0.0778063,-0.0336654
-0.0272634,-0.009983,-0.0269519,-0.0221712,-0.0163591,-0.0666147,-0.0486698,-0.0374363,-0.0184206,-0.0513266,-0.0233995,-0.026392,-0.0084985,-0.0263467,-0.0141312,-0.014047,-0.0587045,-0.0523716,-0.0202437,-0.0143451,-0.0528437,-0.0147956,-0.0072502,-0.0061552,-0.0073431,-0.0206947,-0.0282044,-0.1300766,-0.0548123,-0.0398236,-0.0232451,-0.0564586,-0.0170002,-0.0062226,-0.0047711,-0.0062246,-0.036064,-0.0348978,-0.108669,-0.0595247,-0.0169661,-0.0361379,-0.0560114,-0.0355135
-0.0249029,-0.010172,-0.0257459,-0.0194913,-0.0205661,-0.0639378,-0.0376246,-0.0457768,-0.0236634,-0.0411238,-0.0240613,-0.0247684,-0.0097035,-0.02552,-0.0201284,-0.020896,-0.0701387,-0.0460038,-0.0282254,-0.0189185,-0.0459075,-0.0204478,-0.0056542,-0.0049629,-0.0054946,-0.0329468,-0.0319395,-0.1836353,-0.0818416,-0.0529121,-0.0292247,-0.0721464,-0.0340532,-0.0052465,-0.0036728,-0.0050344,-0.0283389,-0.0278873,-0.2329786,-0.0713272,-0.0302386,-0.0263726,-0.0732434,-0.0259532
-0.0018493,-0.0005308,-0.0014851,-0.0011945,-0.0013629,-0.0072881,0.0011026,-0.0081393,-0.0017487,0.004907,-0.0017994,-0.0017918,-0.0004167,-0.0017391,-0.0016402,-0.0014509,-0.0097437,0.00277,-0.0018089,-0.0015684,0.0018132,-0.0017119,-0.0052774,-0.0036105,-0.005387,-0.0430081,-0.0332233,-0.1600833,-0.0871945,-0.0450663,-0.038445,-0.1262442,-0.0372947,-0.0052101,-0.0028522,-0.005196,-0.0261643,-0.0268055,-0.2449062,-0.099457,-0.0207304,-0.0265475,-0.0983108,-0.0268185
-0.0016185,-0.000801,-0.0014612,-0.0019097,-0.0021408,-0.0075359,-0.0044085,-0.0041506,-0.0009089,-0.0060418,-0.0008788,-0.0014246,-0.0004467,-0.0012345,-0.0006378,-0.0006719,-0.0058751,-0.0002299,-0.0014133,-0.0007089,-0.0012626,-0.0003307,-0.0063174,-0.0042428,-0.0061177,-0.0203895,-0.0174541,-0.1128405,-0.0643923,-0.0311695,-0.031949,-0.0656331,-0.028516,-0.0063315,-0.0039146,-0.0061212,-0.0293357,-0.0298064,-0.1387257,-0.0835141,-0.0176306,-0.0280044,-0.081723,-0.0309405
-0.0016686,-0.000769,-0.001271,-0.0036912,-0.000734,-0.0086549,0.0013694,-0.0060567,-0.0008808,-0.0098183,-0.0033534,-0.0016375,-0.0008697,-0.0016351,-0.0007221,-0.0005862,-0.006656,0.0007985,-0.0036887,-0.0009001,0.0003585,-0.0008408,-0.0065754,-0.0043233,-0.0061007,-0.0149984,-0.0338079,-0.1200305,-0.080167,-0.0310516,-0.0337311,-0.0486722,-0.0207767,-0.0063803,-0.0040973,-0.0062555,-0.0359954,-0.0372233,-0.1198105,-0.0831943,-0.0210264,-0.0360802,-0.0823766,-0.0373045
-0.0019961,-0.0013681,-0.0018274,-0.0032722,7.9e-06,-0.0081493,-0.001704,-0.004509,-0.000734,-0.0099248,-0.0038576,-0.002007,-0.0015422,-0.0023676,-0.0004028,3.2e-05,-0.005793,0.0005604,-0.0058676,-0.0004399,0.0020311,0.0002038,-0.0084593,-0.0057518,-0.00796,-0.0141877,-0.0292053,-0.1307521,-0.0821273,-0.0267824,-0.03065,-0.049978,-0.0141167,-0.0084281,-0.005869,-0.0081316,-0.0432217,-0.0325928,-0.1264888,-0.0938381,-0.024452,-0.0362421,-0.0905518,-0.0364208
-0.0026711,-0.0009157,-0.0019265,-0.0021524,-0.0013065,-0.0073302,0.0044579,-0.0080582,-0.0020284,0.0030063,-0.0018844,-0.0025738,-0.0010479,-0.0023271,-0.0012621,-0.0013463,-0.0081204,0.0034098,-0.0030493,-0.0014855,0.0022419,-0.0017852,-0.005871,-0.003873,-0.0055855,-0.0418422,-0.0338393,-0.1578457,-0.1040985,-0.0400547,-0.0368759,-0.1171729,-0.0427921,-0.005923,-0.0033596,-0.0059382,-0.0246947,-0.0257833,-0.2413826,-0.1041768,-0.0419797,-0.0291677,-0.1049393,-0.0271219
-0.0245069,-0.0093281,-0.0240382,-0.0266334,-0.0212049,-0.0637524,-0.0485774,-0.0517636,-0.0186578,-0.0450903,-0.0233293,-0.0233912,-0.0070451,-0.0231909,-0.0178964,-0.0175317,-0.0768992,-0.0540235,-0.0127231,-0.0172111,-0.0546424,-0.0178335,-0.0061425,-0.0056356,-0.0063792,-0.0298453,-0.0321493,-0.1683942,-0.0548189,-0.0616192,-0.0321524,-0.0737093,-0.0325739,-0.0056087,-0.0029454,-0.005649,-0.0215007,-0.0220736,-0.2304811,-0.0692096,-0.0124824,-0.021785,-0.0693578,-0.0220102
-0.0017816,-0.0003788,-0.002068,-0.0012182,-0.0021061,-0.0066824,0.0003292,-0.0100878,-0.0011989,0.0053364,-0.0018533,-0.002006,-0.0006754,-0.0023613,-0.0014559,-0.00132,-0.0091036,0.0025213,-0.0073336,-0.0018044,0.0061192,-0.0018321,-0.0056603,-0.0041265,-0.0057178,-0.0412482,-0.0353963,-0.1516509,-0.0959334,-0.0474021,-0.0372536,-0.1065962,-0.0328905,-0.0057461,-0.0036429,-0.0058325,-0.0270101,-0.0245365,-0.2395371,-0.0893351,-0.0451714,-0.0251092,-0.1020475,-0.026129
-0.0011956,-0.0003404,-0.001126,-0.0004843,-0.0004991,-0.0012786,-0.0043758,0.000134,-0.0011671,-0.0045834,-0.0013129,-0.0012091,-0.000717,-0.0011598,0.0001473,0.0002516,-0.0066667,-0.0043439,-0.0011943,-0.0011926,-0.0049148,-0.0012322,-0.0068781,-0.0066919,-0.0065486,-0.0258722,-0.0259281,-0.1155618,-0.0858122,-0.0400049,-0.0251617,-0.0824018,-0.0284926,-0.0072936,-0.0066328,-0.0069703,-0.0314176,-0.0293055,-0.0949484,-0.0799992,-0.0250204,-0.0348965,-0.0827965,-0.0330529
-0.0020385,-0.0008006,-0.0019206,-0.0002299,-0.0021873,-0.0070746,-0.008096,-0.0041331,-0.0026641,-0.0014828,-0.000942,-0.0015874,-0.0006671,-0.0018319,-0.0001457,-0.0005008,-0.0057874,-0.0004355,-0.0023982,-0.0008746,-0.002924,-0.00018,-0.0059371,-0.0039143,-0.0059924,-0.0299139,-0.0340709,-0.1212953,-0.0465216,-0.0275363,-0.0161851,-0.0843618,-0.0244775,-0.0061284,-0.0036022,-0.0057876,-0.024165,-0.0346961,-0.1349822,-0.0816352,-0.0160585,-0.0274001,-0.0866684,-0.0298619
-0.002162,-0.0009105,-0.0018366,-0.0006056,-0.0029495,-0.0075738,-0.0095275,-0.0063182,-0.0026955,0.0013906,-0.0007229,-0.0016003,-0.0005319,-0.0016761,-9.05e-05,-0.0003761,-0.006299,0.0009362,-0.0021103,0.0002053,0.0007357,-0.0003464,-0.007229,-0.0058928,-0.0074455,-0.0302268,-0.0094339,-0.1220181,-0.0379178,-0.0336447,-0.0170796,-0.0726921,-0.0286461,-0.0072544,-0.0052427,-0.007123,-0.0345893,-0.031962,-0.1194818,-0.0766286,-0.0157575,-0.0342223,-0.0740469,-0.0319916
-0.0017898,-0.0004217,-0.0026423,-0.0010622,-0.0031498,-0.0076648,0.0018852,-0.0073187,-0.000705,0.0016577,-0.0015581,-0.0020439,-0.0005679,-0.0025824,-0.0014913,-0.0016922,-0.0091647,-0.0008357,-0.0024735,-0.0010485,0.0017722,-0.0022395,-0.0049555,-0.0032875,-0.0049463,-0.035537,-0.0358816,-0.1611639,-0.1245176,-0.0408746,-0.0411673,-0.0964098,-0.0364619,-0.0048172,-0.0027611,-0.0047698,-0.0315652,-0.0297298,-0.2344483,-0.0963204,-0.0423056,-0.0269288,-0.09626,-0.0296997
-0.0265835,-0.0117949,-0.0259692,-0.0142648,-0.0254002,-0.0605697,-0.0525711,-0.0318289,-0.0239845,-0.0438799,-0.0142668,-0.0250621,-0.0106881,-0.0257218,-0.0156465,-0.0166778,-0.0597859,-0.046392,-0.0233746,-0.0155514,-0.0495251,-0.0127008,-0.0073981,-0.0053421,-0.0070361,-0.024169,-0.0133974,-0.1247182,-0.0450785,-0.033046,-0.0306615,-0.0752427,-0.0306485,-0.0066343,-0.0046145,-0.0065396,-0.0244127,-0.0350044,-0.1479856,-0.0694297,-0.0184155,-0.0265731,-0.0747231,-0.0337149
-0.0015821,-0.0004291,-0.0011602,-0.003649,-0.0017508,-0.0076447,-0.0001508,-0.0075456,-0.0007439,0.0060265,-0.0010138,-0.0016462,-0.0009232,-0.0016668,-0.0015591,-0.0015828,-0.008673,0.0019043,-0.0099886,-0.001821,0.0018517,-0.0016466,-0.0051721,-0.0033972,-0.0054213,-0.0245634,-0.0349309,-0.1686226,-0.0804282,-0.0416186,-0.037487,-0.1305071,-0.0375342,-0.0055069,-0.0035106,-0.0055166,-0.0276089,-0.0266033,-0.2299828,-0.0923739,-0.0630614,-0.025613,-0.0912788,-0.0257121
-0.0016867,-0.0004274,-0.0025054,0.000208,-0.0033379,-0.0085826,0.0020659,-0.0057516,-0.0003494,-0.0004682,-0.0006477,-0.001975,-0.0005716,-0.0023475,-0.000934,-0.0018445,-0.009871,7.7e-05,-0.00212,-0.0008625,-0.0007663,-0.0018118,-0.0053018,-0.0034598,-0.0052936,-0.0350541,-0.0302474,-0.1640086,-0.1291512,-0.0387365,-0.0351434,-0.1058825,-0.0337383,-0.0051238,-0.0030494,-0.0048941,-0.036832,-0.0289937,-0.2204882,-0.0974101,-0.0542462,-0.0246107,-0.0909316,-0.035722
-0.0241545,-0.0140253,-0.0244515,-0.0239992,-0.015573,-0.0670906,-0.0509292,-0.0444582,-0.0195368,-0.0346472,-0.0248221,-0.0242815,-0.0145242,-0.0251162,-0.0232418,-0.0179551,-0.0691597,-0.0570459,-0.0375374,-0.0208131,-0.0412831,-0.0223989,-0.0075076,-0.0069028,-0.0076575,-0.0274989,-0.0287149,-0.1764294,-0.0955645,-0.0494696,-0.0357543,-0.0840864,-0.0311631,-0.0066499,-0.0060534,-0.0070616,-0.0299511,-0.0313331,-0.2131316,-0.076931,-0.05332,-0.0395274,-0.0704959,-0.0267325
-0.0015624,-0.0004953,-0.0017427,-0.0010571,-0.0010109,-0.0076135,0.0036444,-0.0062713,-0.0012633,-0.0006745,-0.0010936,-0.0018142,-0.0006176,-0.0018,-0.0009905,-0.0016044,-0.0094823,0.0014603,-0.0008246,-0.001091,-0.0004196,-0.0009678,-0.0054654,-0.0036571,-0.0052973,-0.0298948,-0.0405682,-0.1598518,-0.113677,-0.0389055,-0.0409347,-0.1034995,-0.0396761,-0.0053483,-0.0031431,-0.0051945,-0.0290333,-0.0282721,-0.2265054,-0.0910146,-0.0500721,-0.0277644,-0.0946447,-0.0325681
-0.0014621,-0.0007678,-0.0011039,-0.0006521,-0.0025472,-0.0067794,-0.0074504,-0.0043085,-0.0021005,0.0002599,-0.0004027,-0.0009017,-0.0003034,-0.0010379,-0.0007544,-0.00015,-0.0061369,0.0001357,-0.0014869,-0.0008509,-0.0003816,-0.0005014,-0.0064138,-0.004374,-0.0066857,-0.0279286,-0.021451,-0.1196178,-0.0425181,-0.0319973,-0.0255603,-0.0809238,-0.0313984,-0.0066484,-0.0040084,-0.0065169,-0.0251998,-0.0291218,-0.1492861,-0.0823326,-0.0144127,-0.0269418,-0.0818632,-0.0286783
-0.0274694,-0.0115015,-0.0285504,-0.0190807,-0.0307444,-0.0716003,-0.038381,-0.0398292,-0.0169214,-0.0513685,-0.0178819,-0.0275014,-0.0107432,-0.0282922,-0.0191998,-0.0226852,-0.0692848,-0.0454445,-0.0269269,-0.0186153,-0.0494038,-0.0239081,-0.006263,-0.0046177,-0.0060737,-0.0319982,-0.0296286,-0.1722231,-0.0950381,-0.0465612,-0.0313592,-0.0893994,-0.0342035,-0.0056377,-0.0036618,-0.0053398,-0.0339666,-0.0289239,-0.2034511,-0.0730221,-0.0433168,-0.0282896,-0.0731083,-0.0413512
-0.0234444,-0.0159502,-0.0238156,-0.0239009,-0.016328,-0.059955,-0.0429838,-0.0325202,-0.0153366,-0.0538611,-0.0216049,-0.0238024,-0.0160712,-0.0241299,-0.0167325,-0.0160513,-0.0610161,-0.0445808,-0.0301129,-0.0162599,-0.0413473,-0.0171369,-0.0079488,-0.0068186,-0.0084879,-0.010394,-0.0241894,-0.1257596,-0.0742431,-0.0298631,-0.0321596,-0.0482095,-0.0238739,-0.007807,-0.0067986,-0.0076735,-0.0359522,-0.0304598,-0.1539359,-0.0760221,-0.0229324,-0.0368145,-0.0718784,-0.0295575
-0.001651,-0.0006891,-0.0017141,-0.0035249,-0.0009836,-0.0069486,-0.0006722,-0.0039761,-8.7e-06,-0.0080925,-0.0025596,-0.0015745,-0.0004656,-0.0015834,-0.0001321,-0.0007635,-0.0056303,0.0003732,-0.0010241,-0.0004877,-0.0021546,-0.0001951,-0.0063867,-0.004419,-0.0059465,-0.0116677,-0.0285431,-0.1230287,-0.0736035,-0.0265468,-0.0341318,-0.0491466,-0.0286729,-0.0062855,-0.004113,-0.0063115,-0.0323529,-0.0302118,-0.1186386,-0.0774031,-0.0164422,-0.0349333,-0.0812486,-0.0277282
-0.0015847,-0.0007896,-0.0012347,-0.0008038,-0.0027486,-0.0067461,-0.0087337,-0.004801,-0.0016877,0.0004479,-0.0004967,-0.0009804,-0.0003417,-0.0011969,-0.000752,-0.0002744,-0.0061891,-0.0001204,-0.0012888,-0.0008254,-0.0003956,-0.0006424,-0.006294,-0.0043192,-0.0066364,-0.0268753,-0.0163188,-0.1127978,-0.0407248,-0.0329179,-0.0313873,-0.0815537,-0.0313447,-0.0065401,-0.0039256,-0.0064828,-0.0257762,-0.0301998,-0.1485126,-0.0814647,-0.0158968,-0.0269974,-0.0809438,-0.0294709
-0.0221092,-0.0098669,-0.0229142,-0.0195133,-0.0169956,-0.0668363,-0.0568231,-0.0325618,-0.0184001,-0.0530848,-0.0201139,-0.021142,-0.0080942,-0.0218387,-0.013716,-0.0132187,-0.0618134,-0.0579828,-0.0182924,-0.0132969,-0.0540701,-0.0146627,-0.0082931,-0.0064155,-0.0079889,-0.0225606,-0.0280511,-0.1244651,-0.0555188,-0.0306685,-0.0247,-0.0539086,-0.0175167,-0.0071807,-0.0049307,-0.0066932,-0.0337097,-0.0266833,-0.1194586,-0.0672635,-0.0192256,-0.0320888,-0.0603541,-0.0290034
-0.0248422,-0.0103405,-0.0262532,-0.0165382,-0.0194837,-0.0685954,-0.0409863,-0.0439221,-0.0234007,-0.0425023,-0.0226421,-0.0260307,-0.0115234,-0.0269533,-0.0185969,-0.0184258,-0.0755425,-0.0492769,-0.0369889,-0.0178249,-0.0372233,-0.019421,-0.005972,-0.0048979,-0.006118,-0.0325925,-0.0366036,-0.1714727,-0.0851734,-0.0483354,-0.0285256,-0.076053,-0.0290169,-0.006008,-0.0045983,-0.0060318,-0.0282094,-0.0237169,-0.2213578,-0.0723253,-0.0510581,-0.0250295,-0.0871029,-0.0293471
-0.0023264,-0.0006651,-0.0019225,-0.0009993,-0.0015933,-0.0075894,-0.0003171,-0.0062082,-0.0009503,-0.0062184,-0.0022674,-0.0023334,-0.0005017,-0.0022389,-0.001309,-0.0014727,-0.0091171,0.0022082,-0.0002161,-0.001213,0.0003189,-0.001252,-0.0054006,-0.0037283,-0.0052105,-0.0382245,-0.0330474,-0.1559337,-0.0854072,-0.0440279,-0.0324351,-0.1002729,-0.0337264,-0.0054132,-0.0030859,-0.005198,-0.0379645,-0.0262115,-0.2124477,-0.0918219,-0.0385877,-0.0244527,-0.0877405,-0.0368616
-0.0247758,-0.0133656,-0.0261607,-0.0215266,-0.0155327,-0.0600621,-0.0419258,-0.0344342,-0.0131921,-0.0529311,-0.0199858,-0.0242986,-0.0112709,-0.0254218,-0.0136451,-0.0134577,-0.0605346,-0.0467356,-0.0235548,-0.0142352,-0.0491419,-0.0134467,-0.008083,-0.0072293,-0.0080951,-0.0146655,-0.0249771,-0.118782,-0.0556453,-0.0390555,-0.0284677,-0.0459629,-0.0218909,-0.0072549,-0.0061917,-0.0067641,-0.028863,-0.0335985,-0.1527436,-0.0549184,-0.0221558,-0.0290711,-0.0555202,-0.0333662
